Id,SalePrice
1559,75337.71386034471
1560,141746.7835348455
1561,117609.27279141944
1562,133571.51083495072
1563,117841.67886927722
1564,152372.62138824473
1565,141810.02385186538
1566,237048.2966662907
1567,76565.18586849354
1568,245841.28899293242
1569,131511.29382493402
1570,144263.91357025775
1571,115776.80051452653
1572,149579.67368627805
1573,223201.14988549403
1574,127170.2177652019
1575,209094.24689429734
1576,240734.42887158686
1577,177615.52550373634
1578,155140.75212649396
1579,141631.74814036442
1580,192137.93456769048
1581,161112.6515617871
1582,122187.99523197762
1583,281377.12006405473
1584,220397.20770003615
1585,136791.22953966752
1586,68495.6014201132
1587,105375.92190511111
1588,155570.09801742362
1589,89040.02228284975
1590,133399.20183870778
1591,90978.70412863081
1592,116786.33883936574
1593,113630.93629614658
1594,120222.89741924549
1595,105473.34752818351
1596,223955.36606275267
1597,189516.5499474192
1598,219504.61663122833
1599,173321.68272113826
1600,161228.82085768692
1601,60801.30649857878
1602,115656.78455500324
1603,85489.18128469879
1604,292623.7885494737
1605,232904.63687364836
1606,164888.26784568102
1607,181419.2003949783
1608,213251.7430826469
1609,182828.1129479448
1610,147793.18246913847
1611,140572.31793106507
1612,176425.55720529286
1613,166431.88746867655
1614,120559.20781903862
1615,81089.82617703793
1616,72138.09962389193
1617,86399.02031038108
1618,125954.41116686855
1619,139108.7471415791
1620,164346.03280852083
1621,137966.91549938885
1622,139516.09088616935
1623,261560.46080829506
1624,219061.62228084158
1625,120799.37110664396
1626,170031.21910859883
1627,190827.6410902863
1628,267575.0559059708
1629,174264.35982620888
1630,346429.12606167304
1631,234739.11978115534
1632,247473.05407155206
1633,169551.0455007028
1634,184725.0558449562
1635,177739.46561243862
1636,153540.79888444615
1637,197303.20380716881
1638,186860.0142623886
1639,182768.28954186584
1640,232385.53883511553
1641,176158.76823550562
1642,243403.4595327441
1643,228751.24580097472
1644,233925.54312882244
1645,200801.83430717178
1646,156268.05540027615
1647,152552.58440086944
1648,124878.45233359773
1649,138676.43576891287
1650,109508.59390316716
1651,110978.51702137449
1652,102351.11370447799
1653,107628.26195819165
1654,136708.05981764343
1655,139335.9913891845
1656,137688.05525521387
1657,144689.70825422453
1658,142975.7425191715
1659,121443.17381823965
1660,161021.22153804646
1661,430157.7337583554
1662,381028.66851308255
1663,375558.5825304851
1664,529270.4752011768
1665,314545.2603946894
1666,331076.99013422447
1667,376845.1834047778
1668,333259.6070929129
1669,308594.74140473775
1670,346371.4326723755
1671,265498.5617673834
1672,413937.7969848088
1673,288392.43606672774
1674,245042.98692680846
1675,198848.4820777486
1676,201647.21245639754
1677,220739.87247510362
1678,477191.8696502152
1679,384737.13613412314
1680,341711.2361301615
1681,257872.06778254136
1682,321448.19756025024
1683,190659.15010761505
1684,176922.06272467997
1685,171860.64215338937
1686,164728.62394765182
1687,167972.39560565582
1688,190985.0663896882
1689,191199.56716545476
1690,195061.57514584067
1691,187209.6191973317
1692,260329.87783840092
1693,171515.528901198
1694,182491.48669087436
1695,160558.86886779653
1696,275588.9756695856
1697,162938.14955372288
1698,325763.1174832938
1699,328726.8748746055
1700,269149.0830841644
1701,283712.523100542
1702,243447.73930371736
1703,238017.8561499694
1704,266571.21686742356
1705,244267.42416299204
1706,426688.0512410076
1707,223355.32475901104
1708,203674.1183223878
1709,269684.7552908513
1710,222119.33881172267
1711,280509.75895943365
1712,260442.79849390956
1713,259927.45209607692
1714,226381.08851549344
1715,211699.30198233653
1716,180122.92552648703
1717,168942.90674337465
1718,131632.6918868236
1719,210716.61433700114
1720,240245.42651450538
1721,171935.8263314521
1722,127633.24119524131
1723,163753.4976540263
1724,200213.26914720418
1725,238125.21932544414
1726,184282.89335480137
1727,157082.84849913677
1728,195117.18686546353
1729,169581.37131551583
1730,145901.50961586376
1731,123479.64761581518
1732,132718.44831406107
1733,111246.97199896717
1734,114135.30791068677
1735,130920.76379091242
1736,113843.5403576657
1737,315695.8242414114
1738,272336.38602626626
1739,232905.8381517703
1740,220871.02049206704
1741,189907.0235923275
1742,170654.45797500407
1743,175734.6565159917
1744,345901.29172729224
1745,219784.40884984893
1746,170012.59687333927
1747,210342.4860861551
1748,218001.66228993385
1749,153617.5108390217
1750,131995.58111735826
1751,240489.50908522774
1752,118523.3485753829
1753,144427.22204878434
1754,185619.91516841008
1755,171085.6994018837
1756,121931.40446717333
1757,116929.34840927293
1758,136362.50694445858
1759,166538.0058682922
1760,160487.37471888977
1761,149282.43350720732
1762,172378.31423415567
1763,184131.95943560897
1764,113572.07195007385
1765,155819.95032258876
1766,185431.28527418766
1767,217452.38607667873
1768,138090.30492204655
1769,165919.41411803593
1770,156679.22794848372
1771,128817.2010447152
1772,134118.28647751527
1773,122976.1643201522
1774,154288.36602199866
1775,141356.72982248693
1776,113967.27734458893
1777,103316.46696787576
1778,135459.73240015993
1779,124119.42567671083
1780,179330.69480380925
1781,120715.9870321289
1782,87232.35917450962
1783,154175.15940747698
1784,111794.52154913044
1785,111925.72179604549
1786,153014.78106381543
1787,187573.90835603312
1788,60994.118341595175
1789,91593.17762231534
1790,83579.51453181815
1791,188407.20518307213
1792,149902.50063981273
1793,131059.113611385
1794,152167.67076914542
1795,135303.47738656725
1796,116507.46007494496
1797,113721.05056412642
1798,122723.82880972787
1799,111500.51882024434
1800,133913.77369097795
1801,133519.63270191525
1802,139571.23507293029
1803,144842.94401826375
1804,136135.60714639182
1805,133512.8467302311
1806,122086.34062631072
1807,127228.4417986402
1808,116221.54452386546
1809,118650.49906186612
1810,123360.98568728907
1811,87889.8178262081
1812,94025.48932738173
1813,113809.85096586618
1814,89963.75708857295
1815,52144.89850706841
1816,105135.7699229827
1817,115362.11661927812
1818,171095.59327311066
1819,133077.36717490669
1820,63918.75322489842
1821,107038.93911482494
1822,155649.32637103624
1823,52924.12196382747
1824,122531.18399529454
1825,138645.2075112788
1826,113787.10620814767
1827,100793.06953303838
1828,128920.13281517719
1829,119515.5844631457
1830,153705.25068326082
1831,148128.13844604127
1832,81067.55616667515
1833,137143.64738099114
1834,129590.67288651475
1835,131571.28829243052
1836,128211.50146951262
1837,93147.37490790391
1838,144811.20309594343
1839,101658.76695191559
1840,149990.3946363825
1841,141490.38733328244
1842,96793.6550597152
1843,134711.12873351085
1844,133460.65930354485
1845,142546.41159360792
1846,149469.39268095526
1847,164167.09403709375
1848,54770.39702189849
1849,111081.69572768547
1850,119847.0405030807
1851,154316.07041381916
1852,123408.94588712261
1853,129258.9918184132
1854,170391.16911801024
1855,160549.78843583626
1856,225188.12834631358
1857,156973.44198008825
1858,133107.29967160802
1859,116332.48462493655
1860,147043.4963198379
1861,115782.72455464615
1862,315161.698852665
1863,306181.5260233104
1864,306284.1827370935
1865,348819.6234338114
1866,336566.6372625889
1867,221058.28474069264
1868,300029.9286420195
1869,200323.069232792
1870,221341.82903463225
1871,258835.34195431427
1872,175743.0430177323
1873,250905.34561728904
1874,144413.25466639077
1875,202296.8843496149
1876,200626.17785106247
1877,209439.7879829318
1878,190148.9621873019
1879,132367.67086037993
1880,128186.96538558495
1881,246742.2789730119
1882,246548.86436629316
1883,187553.24620552274
1884,205899.0354011706
1885,245817.02241504804
1886,294530.0920172054
1887,211351.41635210835
1888,251583.86897052274
1889,172655.27841088796
1890,124544.81004409824
1891,122471.4485145438
1892,100129.11710362507
1893,141216.37825167726
1894,124401.57583960812
1895,137969.23604144558
1896,121463.05756229431
1897,105580.38441189134
1898,122685.28153992699
1899,164352.19990085426
1900,153941.40586965525
1901,169286.21811035846
1902,154620.0335437082
1903,208534.35779015155
1904,153445.22525686238
1905,212220.82777638454
1906,158643.02463559323
1907,233462.40538347058
1908,105922.65805271656
1909,131170.06848190143
1910,116724.18955132837
1911,223245.8904551094
1912,386822.5043192813
1913,154761.57087713399
1914,64919.83128276193
1915,327536.9541209222
1916,65117.46238749138
1917,239574.438235809
1918,140513.35040070853
1919,174592.68926420365
1920,163616.066132502
1921,369329.0194081434
1922,329427.4423046551
1923,241206.27367048967
1924,264693.59462776023
1925,192329.0555457751
1926,380613.0113949261
1927,129294.57244457347
1928,157032.58832384288
1929,128474.01721183826
1930,136456.31335243845
1931,143319.6265003378
1932,139007.89242999305
1933,190491.95005365883
1934,175566.42275122018
1935,171886.5939618976
1936,194140.92287138363
1937,184217.00786236484
1938,166871.0984287761
1939,259522.6258296328
1940,198326.67762596832
1941,163157.29253438735
1942,181458.46481282345
1943,229609.6358333139
1944,379475.80314249854
1945,404826.9635001188
1946,162941.91469312293
1947,342507.58526467276
1948,173852.63852835252
1949,224498.34877717076
1950,186257.14994405524
1951,242584.97418541316
1952,210830.39895783606
1953,183200.43393436266
1954,186173.7951787748
1955,125062.78850748746
1956,301669.808090854
1957,146862.61566287014
1958,271672.8347281199
1959,135994.1492081373
1960,108292.32072251556
1961,123792.27541072443
1962,102458.9136648895
1963,110534.18273681555
1964,107395.85410292646
1965,136739.24739698306
1966,139140.68308544758
1967,308023.4425935812
1968,427543.1209469624
1969,380203.7119641591
1970,406840.314842355
1971,481463.3878000751
1972,382088.73851675907
1973,261212.39195734097
1974,337663.1391301208
1975,505724.042496601
1976,266421.8344885701
1977,345662.96241542406
1978,353297.5004927983
1979,323609.36574050586
1980,208112.66138549085
1981,350649.3501210686
1982,222298.39793297177
1983,204104.70115223853
1984,169609.38621674984
1985,218684.1873982492
1986,197356.6599092925
1987,188140.4664544593
1988,170130.37773761325
1989,189829.0186160022
1990,203232.91539366802
1991,235050.11576641834
1992,210350.32155221867
1993,173237.97049186824
1994,220638.902979759
1995,184937.46129166824
1996,267672.65634554555
1997,317910.03232056444
1998,309001.05787102884
1999,284002.77192245214
2000,317523.76746039384
2001,289094.1400635393
2002,237850.74140193634
2003,259211.0230936038
2004,288741.42459053255
2005,229771.62964122128
2006,221686.17579354485
2007,247779.34011083483
2008,223909.71217078547
2009,197038.32366669507
2010,189403.81447251135
2011,141825.05838455894
2012,170976.8704796086
2013,174346.5403071358
2014,187659.96966608596
2015,214560.01996695568
2016,189830.64102759524
2017,195843.10504349365
2018,130524.96233971317
2019,139096.42815031845
2020,101419.27238487637
2021,99927.69829908387
2022,186974.3683815857
2023,146312.12644686946
2024,274015.64930338546
2025,370189.49331186013
2026,171890.70879319662
2027,157601.66822667257
2028,146552.76237375915
2029,165419.21643529742
2030,274413.22416976676
2031,241415.80475299445
2032,259992.1955604249
2033,257469.01656756253
2034,174875.95260487415
2035,226817.9656544831
2036,198969.87246797516
2037,211832.82549782045
2038,322301.7737399513
2039,254064.98830172603
2040,261581.35582677778
2041,291068.53369230154
2042,208176.64009672427
2043,170372.95132428317
2044,150399.35909518285
2045,205529.78863322837
2046,154108.36454563856
2047,141828.60607700396
2048,140908.67864725104
2049,146252.85650523772
2050,168145.62143255566
2051,99369.90066399354
2052,120096.71077829466
2053,143267.45416694545
2054,99153.56286141468
2055,146864.86714666476
2056,146698.16261064215
2057,115516.04418345053
2058,205132.58566074236
2059,129606.85681402244
2060,170001.20038856275
2061,176833.42426578922
2062,128283.54212111658
2063,117122.79092727132
2064,136117.27728316924
2065,113637.97911350959
2066,166319.99900466326
2067,123135.97703183815
2068,144748.81792463036
2069,85864.99416744502
2070,115905.41884498089
2071,90073.64621249911
2072,127733.34350122388
2073,131959.07335420378
2074,182142.54975384797
2075,147791.22781289043
2076,116384.12280348057
2077,162833.96973335397
2078,128197.19675685481
2079,130819.14491490716
2080,118267.629468461
2081,116350.3283723841
2082,119139.24232142209
2083,130951.16591294885
2084,109468.82566324396
2085,114274.9518891196
2086,109293.67513223705
2087,121115.83147474096
2088,99508.95829004096
2089,78525.04328678282
2090,132934.38031115654
2091,100656.19349087952
2092,122042.56772910118
2093,110865.01876095211
2094,106590.5293945536
2095,146866.958129763
2096,78105.5570104435
2097,100696.28434978519
2098,136328.65001245358
2099,54669.26389880538
2100,79230.48640593131
2101,114179.2753941855
2102,135077.79150104924
2103,101202.67967407891
2104,131088.44973743818
2105,126687.56429330182
2106,73372.75691025941
2107,190456.2542131445
2108,110959.10152939052
2109,108531.99588481759
2110,136004.58226519954
2111,133026.5565586838
2112,130095.30631908646
2113,119244.74272813954
2114,141572.18180312356
2115,150641.21237580501
2116,109606.44018283785
2117,156355.11993088157
2118,119484.77135661377
2119,120003.62140518
2120,124255.60976636235
2121,93355.48624935791
2122,122782.269464705
2123,77594.85741490492
2124,156366.6752630777
2125,133643.89272652304
2126,157066.38058620924
2127,184839.07647157335
2128,124303.62334565606
2129,93826.01697582331
2130,130676.8601441146
2131,147810.11895571393
2132,115704.632113499
2133,113890.96856968342
2134,125799.05252941464
2135,92917.00733187361
2136,73416.14222302794
2137,106741.50093055167
2138,131987.57194688107
2139,143448.4367238457
2140,138980.1031768212
2141,153569.1710183455
2142,121339.10067695437
2143,150867.10587893802
2144,130891.69202748663
2145,141732.5056777301
2146,175263.81174605948
2147,144481.76621830053
2148,122521.83903524205
2149,147110.09588067996
2150,238863.18741696692
2151,118225.23326217465
2152,163253.16424681284
2153,159753.17743948894
2154,101676.51062233033
2155,144791.42476445675
2156,252456.0548977415
2157,232145.4367556674
2158,229295.81770700237
2159,204792.81657409717
2160,190457.19390053183
2161,234745.10776095183
2162,371894.1428380837
2163,370641.96278815874
2164,253151.6452090754
2165,214548.2629178522
2166,150406.48694832774
2167,225887.1622278473
2168,204435.09544534027
2169,193553.92398883248
2170,220087.5567929013
2171,157762.17300394375
2172,128201.07686193792
2173,180219.50981177512
2174,221626.47470243784
2175,289650.4629350159
2176,314334.8382954967
2177,234813.58706017825
2178,216979.13266809407
2179,133484.8274155712
2180,205693.30668219342
2181,188965.74868632105
2182,217889.2861132944
2183,187499.69363151398
2184,114796.75497897324
2185,126239.16868793691
2186,142887.50521332532
2187,153496.96175559273
2188,150060.0282477884
2189,249201.1427372883
2190,76310.47283907297
2191,75698.53314239741
2192,83135.67890092662
2193,101236.54125955873
2194,104426.77264389122
2195,114261.86861054867
2196,99902.31055484699
2197,110585.91038831939
2198,153043.4593765558
2199,198595.24382455763
2200,152629.15305771588
2201,156556.80318770252
2202,241136.39505713346
2203,147922.23773240324
2204,177036.91861208426
2205,122398.07319994761
2206,150101.79516246115
2207,233780.17010980126
2208,252631.79229903113
2209,252266.4701519394
2210,117602.42949420349
2211,111066.34203628871
2212,119441.78623490995
2213,99903.12572654386
2214,129616.85432758096
2215,96313.411178699
2216,135363.08557352598
2217,62015.14475663967
2218,91328.09370306975
2219,91130.9682880232
2220,90601.03873298873
2221,329710.53939948103
2222,288516.9122956038
2223,294131.78936754004
2224,204353.2177777701
2225,111853.33155653584
2226,181006.35914397342
2227,194473.50161050976
2228,278132.1090438375
2229,263600.89115788747
2230,146121.45907880273
2231,218721.7463164019
2232,176036.0981325834
2233,182046.21946745377
2234,252067.99960261924
2235,217327.91675094713
2236,253839.55492148604
2237,312991.47122250655
2238,192042.48621629996
2239,106474.99614979354
2240,155913.4175786653
2241,154408.36550862057
2242,118415.75947753471
2243,122582.12222199677
2244,108022.62601290441
2245,107586.9181161315
2246,138097.96597422237
2247,105647.86392983628
2248,115657.96575982116
2249,111829.13007618231
2250,121159.00561500087
2251,122548.77846203708
2252,172522.95559887178
2253,151363.65483398642
2254,175555.52203164008
2255,183696.3068506378
2256,174473.07038704035
2257,206459.13267219218
2258,160522.75890476382
2259,176840.99819233382
2260,150798.91289373935
2261,199549.18017076518
2262,223890.26381629144
2263,384081.6449953742
2264,537935.4264678959
2265,164338.78805751138
2266,327044.864340155
2267,371603.82451675046
2268,454496.95257812395
2269,150418.1801059846
2270,196333.78274732002
2271,213461.33439590325
2272,207655.12650620725
2273,153455.4782359462
2274,181157.86533291207
2275,169164.63249273514
2276,210737.70648395843
2277,181957.2588506783
2278,147151.9852136025
2279,125141.93237337995
2280,102999.90890654913
2281,161214.00468805782
2282,180078.86203291497
2283,109788.10783528698
2284,114178.72922500639
2285,144319.37283337943
2286,123373.42004020156
2287,374295.002750337
2288,289084.0148432005
2289,356813.4089973618
2290,462812.292576896
2291,327246.22512747155
2292,442198.89492498315
2293,468515.5709218825
2294,414607.58445091674
2295,524197.992151215
2296,291582.03929861315
2297,373191.16399135336
2298,366807.37762006966
2299,341761.5767286784
2300,329168.5165814995
2301,333585.98849591636
2302,242244.53172626565
2303,242977.44333848177
2304,255649.6134539695
2305,203310.86992131863
2306,193738.90849001697
2307,205349.36334422728
2308,223306.87188104208
2309,294182.8313408064
2310,216208.23290844559
2311,205242.6915294388
2312,180358.3847013661
2313,173429.92563978682
2314,189128.51516616115
2315,178607.018825232
2316,191543.78694006504
2317,188190.89089143806
2318,185055.230937852
2319,186363.38703391922
2320,181965.8219157695
2321,232071.0197093331
2322,181041.14611492617
2323,196974.81620796502
2324,169462.8091232166
2325,214525.53727501954
2326,172727.30373971077
2327,195575.71127469363
2328,211993.01058171527
2329,188751.83629737725
2330,183165.52770193623
2331,338362.87155269535
2332,395518.4286732282
2333,309878.27436651534
2334,252086.81285344093
2335,288808.3212276114
2336,300553.0545544284
2337,207777.8069921187
2338,263563.5226958935
2339,201267.1133115341
2340,400793.8960048768
2341,223480.23872108702
2342,229025.90990604568
2343,221953.26858092626
2344,195885.37518121212
2345,227056.56546474405
2346,216031.751027068
2347,205691.53806072287
2348,246027.26652462126
2349,183805.8115034493
2350,328549.58469839377
2351,264314.1194597727
2352,250052.82493169318
2353,249201.05878264696
2354,136876.6487767501
2355,138412.64127280776
2356,157459.84966490342
2357,185997.29648868364
2358,194419.728998489
2359,124777.75451664702
2360,116676.98368949155
2361,145245.89017322773
2362,268689.51324847346
2363,147653.90816633918
2364,168414.83908380114
2365,213445.78028773403
2366,197757.5581238444
2367,226088.30503750543
2368,218473.22960407072
2369,224355.89656252888
2370,164502.6265040219
2371,158612.94566237534
2372,200959.30194786718
2373,287439.92376539443
2374,312545.36918197095
2375,253075.76691641723
2376,272277.4881574819
2377,347122.1323330304
2378,148828.80431155855
2379,207064.43153038915
2380,156612.79028915692
2381,173868.5023496387
2382,188198.13012869595
2383,198284.92287760176
2384,236504.56322320094
2385,158960.7575936511
2386,138172.3667854759
2387,132383.6274659627
2388,93412.01647240637
2389,115185.48143612819
2390,142774.60762961608
2391,141648.18876757953
2392,113846.72369825894
2393,167511.31481317634
2394,141432.12071132875
2395,195726.876495235
2396,142283.27680062674
2397,208029.01849768005
2398,128563.83136520935
2399,65998.01491778878
2400,65300.0498603187
2401,123064.28528573849
2402,133059.69087127835
2403,143400.72270820246
2404,140823.25740158153
2405,153272.0339033283
2406,140434.39741016433
2407,121148.89503386509
2408,137795.46467267818
2409,118690.3285083498
2410,158851.25536062644
2411,109820.37530527523
2412,152336.63107391648
2413,129460.672634484
2414,153228.98928079466
2415,138123.93943310916
2416,116868.40607534068
2417,132867.35721718243
2418,135755.5165129981
2419,122541.860857894
2420,120724.92105254691
2421,143201.59617915156
2422,113393.61134813803
2423,122054.1542650333
2424,148179.50558321126
2425,183866.6554676955
2426,137383.92770709223
2427,132589.16452399624
2428,184027.17764070316
2429,108302.3007966003
2430,127849.78026402864
2431,115068.50897835765
2432,148652.1372652047
2433,146071.06265076026
2434,134851.76304602352
2435,154538.92984055993
2436,112488.49627004858
2437,104241.44319863654
2438,123483.19932648276
2439,109579.60845188162
2440,120728.08406185686
2441,95243.40175202012
2442,89488.75273271391
2443,116685.51268939217
2444,129901.24395111739
2445,95596.41073349683
2446,144379.20694671528
2447,182650.1953718772
2448,128809.32459066715
2449,117776.96314472881
2450,145635.14853843374
2451,110399.48465638116
2452,199181.01060220166
2453,89504.67944754918
2454,130094.1545727299
2455,143537.08662597428
2456,141771.54168707872
2457,138096.68166385777
2458,126930.40964166433
2459,110073.32479033292
2460,138814.72619736404
2461,125128.82794287479
2462,131637.19906636598
2463,120012.96325047092
2464,173565.45060270256
2465,148252.7729574228
2466,122588.45065377817
2467,131819.18724436034
2468,92168.4946539799
2469,82765.62496998106
2470,180092.51317577265
2471,204769.47043019035
2472,143801.74654956433
2473,116189.26212910138
2474,83248.72138085042
2475,222347.8888282107
2476,110342.35877554133
2477,124578.44078575516
2478,161150.18529225854
2479,106497.07733248144
2480,170130.3501699183
2481,127055.91372445377
2482,123166.44683064063
2483,108943.60533361405
2484,125885.31973761015
2485,128341.21164905715
2486,164854.79442589576
2487,195192.78571594364
2488,147478.95508868858
2489,150038.6211885071
2490,152559.2918811449
2491,92172.72887739382
2492,197195.53257252937
2493,151477.49554239964
2494,156649.651410875
2495,93340.89862130312
2496,252120.30522415155
2497,143106.1425542676
2498,108982.47164248163
2499,84232.79639120726
2500,119418.62643800965
2501,138450.76110129233
2502,136780.7289782993
2503,93542.99074987216
2504,184843.02852832474
2505,222458.2161410288
2506,256056.25835504103
2507,280705.27811735857
2508,255456.30895864952
2509,207375.9588959648
2510,210627.48496891267
2511,172570.74898314357
2512,210812.42286595804
2513,227295.13199333157
2514,238218.389668728
2515,153722.91571132833
2516,182515.86174789522
2517,150475.7789872265
2518,150386.78544184283
2519,239928.73425208885
2520,226059.73032682325
2521,187890.29181628374
2522,225682.8931305901
2523,116613.54188707756
2524,135659.34042558275
2525,138213.4025605127
2526,142365.26536981453
2527,129305.28688953543
2528,127377.92058325697
2529,134984.50268384532
2530,124921.13235678263
2531,245102.0951089586
2532,220904.50626267146
2533,199446.27316244761
2534,242684.7102313076
2535,286333.8479641759
2536,249037.49242086656
2537,246368.63306562445
2538,186896.59005007465
2539,182380.14365796564
2540,180645.25969807708
2541,177799.2891224854
2542,160992.65596072513
2543,124379.11179663026
2544,119620.06100981002
2545,130026.89405613857
2546,134147.6048740184
2547,137831.9343459547
2548,144977.2069776549
2549,157096.9536812273
2550,850816.1246964429
2551,135711.75530591133
2552,135212.31092477916
2553,72781.14606796352
2554,87606.83651012334
2555,132950.0821131107
2556,99404.46362740903
2557,100255.62657261624
2558,162614.74602780244
2559,144728.72015006127
2560,149246.49140603843
2561,153004.57346797915
2562,139664.75283400796
2563,147596.74050223606
2564,203065.80502238887
2565,133865.30520378298
2566,155354.7311901351
2567,136481.3801421948
2568,209515.48102077388
2569,249672.56537458036
2570,112008.45454572579
2571,194070.71833370274
2572,155174.04989601162
2573,235227.3417565359
2574,257109.44483657554
2575,123458.71809339986
2576,114030.05026169492
2577,154314.43949504793
2578,85487.20197238975
2579,67499.64557890085
2580,102187.605487343
2581,118466.19927721829
2582,113034.82251401062
2583,292452.707702818
2584,190458.23273959875
2585,177172.98710562926
2586,212759.8698466315
2587,202379.70844308852
2588,147396.32561441508
2589,152761.91620174257
2590,201291.91918265514
2591,216532.75776825752
2592,211373.52351318038
2593,241872.5277426334
2594,184720.6436911697
2595,199814.99538341176
2596,281724.6641589871
2597,195236.6945935335
2598,282424.01840096177
2599,366279.69007042976
2600,134684.81023405003
2601,144787.62233962206
2602,78071.00909116157
2603,99675.89955906967
2604,80174.77820664749
2605,76766.50224680075
2606,149286.13910077175
2607,233651.72632302
2608,207203.0833855662
2609,173784.7976152773
2610,105329.46432449442
2611,122448.30615554075
2612,162214.57821463104
2613,129380.01794907356
2614,118815.08932130574
2615,156790.70662491603
2616,143338.87749162436
2617,171173.3119493421
2618,219510.64931154627
2619,196322.8336645379
2620,185165.2894603153
2621,175633.44124543978
2622,181831.44384213688
2623,239716.79315394198
2624,293202.78024295333
2625,283149.5349156998
2626,168551.18233034216
2627,169572.1883576936
2628,504363.88599521184
2629,555453.4370937801
2630,383055.53442751203
2631,498912.77246447833
2632,435669.0533637994
2633,325979.0055576965
2634,438519.9562469916
2635,152795.85614505011
2636,178490.0562855352
2637,192676.0758697501
2638,275442.7022175527
2639,172752.99905391867
2640,143678.32652961116
2641,105229.58022719038
2642,181548.67937908735
2643,106232.41599651748
2644,116292.84271542364
2645,109123.9551192753
2646,97011.05167306076
2647,106917.99582515316
2648,150192.4449491211
2649,148462.31844484605
2650,138579.18448909448
2651,135451.59856794617
2652,397301.16657684447
2653,252404.7367814396
2654,267843.9796461185
2655,405380.4134109255
2656,327503.59722194687
2657,364276.29685863445
2658,322040.5420750132
2659,309075.9941007017
2660,369982.05372130265
2661,363315.4512769929
2662,375878.8587026938
2663,284921.88789728814
2664,281946.1507619858
2665,336178.87064745143
2666,293718.98827758466
2667,177201.83038002872
2668,186544.56821017995
2669,183774.1883646673
2670,265346.28277386585
2671,186954.41037801089
2672,192218.3741427628
2673,194318.28578271816
2674,186750.47345606622
2675,173691.662555155
2676,190568.081148925
2677,189266.4835707416
2678,234374.09717833603
2679,280262.2395050482
2680,282246.379350828
2681,396340.8992467642
2682,307662.16196174704
2683,556202.1190151797
2684,324603.58368943393
2685,330202.60315224045
2686,266620.5922417905
2687,316496.4615455675
2688,224600.32931556183
2689,208640.4875129209
2690,424196.98185733735
2691,189920.09908367324
2692,128313.57038355761
2693,207531.67076231237
2694,143504.1378467764
2695,190583.1166588978
2696,180452.00283292396
2697,185432.5412643789
2698,189415.49767089088
2699,172162.48130013933
2700,152112.97882313738
2701,160134.11295356767
2702,118206.77739440095
2703,122858.6067491847
2704,138664.66883525212
2705,116064.93852260306
2706,114796.9880863329
2707,128009.96617126332
2708,128394.6854926679
2709,93025.02723723055
2710,120532.42365503144
2711,279145.71341543307
2712,378518.71680356015
2713,168224.5919918601
2714,151714.7163059212
2715,161992.59811745957
2716,141232.24593319723
2717,201733.40135657374
2718,224047.0741288527
2719,156254.39373195992
2720,174599.09834946078
2721,129605.90176305552
2722,161474.7932407007
2723,143691.17114803084
2724,132074.73084544815
2725,125173.19251568739
2726,155308.62182633812
2727,197854.44283914132
2728,176670.86915476114
2729,143939.2145402732
2730,139468.98754781336
2731,121290.62436723954
2732,132993.1300723067
2733,156239.61736950997
2734,146858.6969043279
